CEC Forecast Years,Spatial ID,Output DER Types,Value
2019,92129,Electric Vehicles,0.20992118
2019,92130,Electric Vehicles,0.43658396
2019,92131,Electric Vehicles,0.19760173
2019,92132,Electric Vehicles,0
2019,92136,Electric Vehicles,0.00097435
2019,92139,Electric Vehicles,0.01870045
2019,92145,Electric Vehicles,0.00036367
2019,92152,Electric Vehicles,0.00056153
2019,92154,Electric Vehicles,0.06795094
2019,92158,Electric Vehicles,0
2019,92161,Electric Vehicles,0
2019,92173,Electric Vehicles,0.01115741
2019,92179,Electric Vehicles,0
2019,92182,Electric Vehicles,0.0041015
2019,92199,Electric Vehicles,0
2019,92536,Electric Vehicles,0.00022567
2019,92624,Electric Vehicles,0.03794356
2019,92629,Electric Vehicles,0.1876165
2019,92651,Electric Vehicles,0.0456906
2019,92653,Electric Vehicles,0.11249157
2019,92656,Electric Vehicles,0.03262179
2019,92672,Electric Vehicles,0.29434422
2019,92673,Electric Vehicles,0.26000754
2019,92674,Electric Vehicles,0.00306643
2019,92675,Electric Vehicles,0.18401299
2019,92676,Electric Vehicles,0.01651079
2019,92677,Electric Vehicles,0.36944746
2019,92679,Electric Vehicles,0.08359138
2019,92688,Electric Vehicles,0.02664528
2019,92690,Electric Vehicles,0.00379454
2019,92691,Electric Vehicles,0.05578716
2019,92692,Electric Vehicles,0.08815559
2019,92693,Electric Vehicles,0.0010043
2019,92694,Electric Vehicles,0.31024216
2019,92697,Electric Vehicles,0.01171911
2020,91901,Electric Vehicles,0.05845057
2020,91902,Electric Vehicles,0.07058848
2020,91905,Electric Vehicles,0.00094739
2020,91906,Electric Vehicles,0.0053824
2020,91910,Electric Vehicles,0.11887355
2020,91911,Electric Vehicles,0.08952697
2020,91913,Electric Vehicles,0.13276974
2020,91914,Electric Vehicles,0.09417932
2020,91915,Electric Vehicles,0.09644826
2020,91916,Electric Vehicles,0.00277986
2020,91917,Electric Vehicles,0.00332953
2020,91931,Electric Vehicles,0
2020,91932,Electric Vehicles,0.04583839
2020,91934,Electric Vehicles,0.00138226
2020,91935,Electric Vehicles,0.04151409
2020,91941,Electric Vehicles,0.15635291
2020,91942,Electric Vehicles,0.08540758
2020,91945,Electric Vehicles,0.03354468
2020,91948,Electric Vehicles,0.00046864
2020,91950,Electric Vehicles,0.04299545
2020,91962,Electric Vehicles,0.00526271
2020,91963,Electric Vehicles,0.00045488
2020,91977,Electric Vehicles,0.08345542
2020,91978,Electric Vehicles,0.01468761
2020,91980,Electric Vehicles,0.00073693
2020,92003,Electric Vehicles,0.03689677
2020,92004,Electric Vehicles,0.00746549
2020,92007,Electric Vehicles,0.11286434
2020,92008,Electric Vehicles,0.21109096
2020,92009,Electric Vehicles,0.45413208
2020,92010,Electric Vehicles,0.44924692
2020,92011,Electric Vehicles,0.45196116
2020,92014,Electric Vehicles,0.26944984
2020,92019,Electric Vehicles,0.10299964
2020,92020,Electric Vehicles,0.08965754
2020,92021,Electric Vehicles,0.0948762
2020,92024,Electric Vehicles,0.54387564
2020,92025,Electric Vehicles,0.11857629
2020,92026,Electric Vehicles,0.14239023
2020,92027,Electric Vehicles,0.11762328
2020,92028,Electric Vehicles,0.14612331
2020,92029,Electric Vehicles,0.13141074
2020,92036,Electric Vehicles,0.00669039
2020,92037,Electric Vehicles,0.55172273
2020,92040,Electric Vehicles,0.07736993
2020,92054,Electric Vehicles,0.1317493
2020,92055,Electric Vehicles,0.00267812
2020,92056,Electric Vehicles,0.16103028
2020,92057,Electric Vehicles,0.17305498
2020,92058,Electric Vehicles,0.08161614
2020,92059,Electric Vehicles,0.00320846
2020,92060,Electric Vehicles,0.0018445
2020,92061,Electric Vehicles,0.00747337
2020,92064,Electric Vehicles,0.30892275
2020,92065,Electric Vehicles,0.12245885
2020,92066,Electric Vehicles,0
2020,92067,Electric Vehicles,0.25343859
2020,92068,Electric Vehicles,0
2020,92069,Electric Vehicles,0.14107887
2020,92070,Electric Vehicles,0.00185235
2020,92071,Electric Vehicles,0.12343314
2020,92072,Electric Vehicles,0.00253829
2020,92075,Electric Vehicles,0.14684325
2020,92078,Electric Vehicles,0.32109051
2020,92081,Electric Vehicles,0.0024733
2020,92082,Electric Vehicles,0.07994337
2020,92083,Electric Vehicles,0.06452689
2020,92084,Electric Vehicles,0.13761027
2020,92085,Electric Vehicles,0.00098595
2020,92086,Electric Vehicles,0.00379174
2020,92091,Electric Vehicles,0.08881057
2020,92092,Electric Vehicles,0.00248132
2020,92093,Electric Vehicles,0.11815071
2020,92096,Electric Vehicles,0.00389118
2020,92101,Electric Vehicles,0.23813461
2020,92102,Electric Vehicles,0.07813656
2020,92103,Electric Vehicles,0.23637266
2020,92104,Electric Vehicles,0.17158689
2020,92105,Electric Vehicles,0.05686182
2020,92106,Electric Vehicles,0.16466362
2020,92107,Electric Vehicles,0.16624891
2020,92108,Electric Vehicles,0.1003651
2020,92109,Electric Vehicles,0.25660148
2020,92110,Electric Vehicles,0.11028834
2020,92111,Electric Vehicles,0.14957763
2020,92112,Electric Vehicles,0.01395726
2020,92113,Electric Vehicles,0.05299105
2020,92114,Electric Vehicles,0.05933034
2020,92115,Electric Vehicles,0.13224199
2020,92116,Electric Vehicles,0.14014889
2020,92117,Electric Vehicles,0.19954206
2020,92118,Electric Vehicles,0.30390372
2020,92119,Electric Vehicles,0.07733509
2020,92120,Electric Vehicles,0.14004011
2020,92121,Electric Vehicles,0.08642609
2020,92122,Electric Vehicles,0.23162881
2020,92123,Electric Vehicles,0.18229293
2020,92124,Electric Vehicles,0.11111031
2020,92126,Electric Vehicles,0.2565129
2020,92127,Electric Vehicles,0.48590326
2020,92128,Electric Vehicles,0.25226426
2020,92129,Electric Vehicles,0.32297047
2020,92130,Electric Vehicles,0.67650084
2020,92131,Electric Vehicles,0.30475067
2020,92132,Electric Vehicles,0
2020,92136,Electric Vehicles,0.00145264
2020,92139,Electric Vehicles,0.02802192
2020,92145,Electric Vehicles,0.00057739
2020,92152,Electric Vehicles,0.00078884
2020,92154,Electric Vehicles,0.102407
2020,92158,Electric Vehicles,0
2020,92161,Electric Vehicles,0
2020,92173,Electric Vehicles,0.01671257
2020,92179,Electric Vehicles,0
2020,92182,Electric Vehicles,0.00630361
2020,92199,Electric Vehicles,0
2020,92536,Electric Vehicles,0.00032914
2020,92624,Electric Vehicles,0.05867568
2020,92629,Electric Vehicles,0.29276984
2020,92651,Electric Vehicles,0.06971643
2020,92653,Electric Vehicles,0.17285743
2020,92656,Electric Vehicles,0.05064755
2020,92672,Electric Vehicles,0.4570237
2020,92673,Electric Vehicles,0.40482485
2020,92674,Electric Vehicles,0.00470471
2020,92675,Electric Vehicles,0.28579273
2020,92676,Electric Vehicles,0.02610593
2020,92677,Electric Vehicles,0.57429996
2020,92679,Electric Vehicles,0.12897715
2020,92688,Electric Vehicles,0.04109068
2020,92690,Electric Vehicles,0.00586811
2020,92691,Electric Vehicles,0.08566799
2020,92692,Electric Vehicles,0.13574481
2020,92693,Electric Vehicles,0.00152336
2020,92694,Electric Vehicles,0.48217018
2020,92697,Electric Vehicles,0.01747901
2021,91901,Electric Vehicles,0.07444787
2021,91902,Electric Vehicles,0.09028478
2021,91905,Electric Vehicles,0.00118852
2021,91906,Electric Vehicles,0.00680873
2021,91910,Electric Vehicles,0.15075623
2021,91911,Electric Vehicles,0.11326009
2021,91913,Electric Vehicles,0.17213557
2021,91914,Electric Vehicles,0.12165172
2021,91915,Electric Vehicles,0.12448158
2021,91916,Electric Vehicles,0.00347368
2021,91917,Electric Vehicles,0.00419361
2021,91931,Electric Vehicles,0
2021,91932,Electric Vehicles,0.05814648
2021,91934,Electric Vehicles,0.00172338
2021,91935,Electric Vehicles,0.05291312
2021,91941,Electric Vehicles,0.19953168
2021,91942,Electric Vehicles,0.10797401
2021,91945,Electric Vehicles,0.04238257
2021,91948,Electric Vehicles,0.00058763
2021,91950,Electric Vehicles,0.05436376
2021,91962,Electric Vehicles,0.00678063
2021,91963,Electric Vehicles,0.0005649
2021,91977,Electric Vehicles,0.10585365
2021,91978,Electric Vehicles,0.0187438
2021,91980,Electric Vehicles,0.00103971
2021,92003,Electric Vehicles,0.04752272
2021,92004,Electric Vehicles,0.00934611
2021,92007,Electric Vehicles,0.14630772
2021,92008,Electric Vehicles,0.27243799
2021,92009,Electric Vehicles,0.59230181
2021,92010,Electric Vehicles,0.58439558
2021,92011,Electric Vehicles,0.58878371
2021,92014,Electric Vehicles,0.34775551
2021,92019,Electric Vehicles,0.13039588
2021,92020,Electric Vehicles,0.11279402
2021,92021,Electric Vehicles,0.11977815
2021,92024,Electric Vehicles,0.70435609
2021,92025,Electric Vehicles,0.15071326
2021,92026,Electric Vehicles,0.1804458
2021,92027,Electric Vehicles,0.14874451
2021,92028,Electric Vehicles,0.18636973
2021,92029,Electric Vehicles,0.16838937
2021,92036,Electric Vehicles,0.0084175
2021,92037,Electric Vehicles,0.70981761
2021,92040,Electric Vehicles,0.09795962
2021,92054,Electric Vehicles,0.16813932
2021,92055,Electric Vehicles,0.00330792
2021,92056,Electric Vehicles,0.20528799
2021,92057,Electric Vehicles,0.22190237
2021,92058,Electric Vehicles,0.10428642
2021,92059,Electric Vehicles,0.0039937
2021,92060,Electric Vehicles,0.00230036
2021,92061,Electric Vehicles,0.00935734
2021,92064,Electric Vehicles,0.39597506
2021,92065,Electric Vehicles,0.15597004
2021,92066,Electric Vehicles,0
2021,92067,Electric Vehicles,0.32516468
2021,92068,Electric Vehicles,0
2021,92069,Electric Vehicles,0.18050676
2021,92070,Electric Vehicles,0.00231356
2021,92071,Electric Vehicles,0.15681148
2021,92072,Electric Vehicles,0.00324451
2021,92075,Electric Vehicles,0.18998107
2021,92078,Electric Vehicles,0.41750102
2021,92081,Electric Vehicles,0.00313999
2021,92082,Electric Vehicles,0.10169394
2021,92083,Electric Vehicles,0.08212613
2021,92084,Electric Vehicles,0.17546567
2021,92085,Electric Vehicles,0.0012489
2021,92086,Electric Vehicles,0.0049213
2021,92091,Electric Vehicles,0.11427331
2021,92092,Electric Vehicles,0.00315537
2021,92093,Electric Vehicles,0.13731784
2021,92096,Electric Vehicles,0.00447963
2021,92101,Electric Vehicles,0.30492765
2021,92102,Electric Vehicles,0.09935406
2021,92103,Electric Vehicles,0.30556846
2021,92104,Electric Vehicles,0.21990308
2021,92105,Electric Vehicles,0.07211569
2021,92106,Electric Vehicles,0.21249491
2021,92107,Electric Vehicles,0.21356288
2021,92108,Electric Vehicles,0.12904581
2021,92109,Electric Vehicles,0.32962643
2021,92110,Electric Vehicles,0.14161068
2021,92111,Electric Vehicles,0.19056176
2021,92112,Electric Vehicles,0.01813614
2021,92113,Electric Vehicles,0.06724836
2021,92114,Electric Vehicles,0.07508963
2021,92115,Electric Vehicles,0.1680719
2021,92116,Electric Vehicles,0.17926352
2021,92117,Electric Vehicles,0.25450616
2021,92118,Electric Vehicles,0.39744862
2021,92119,Electric Vehicles,0.09819172
2021,92120,Electric Vehicles,0.17985264
2021,92121,Electric Vehicles,0.11247929
2021,92122,Electric Vehicles,0.29846835
2021,92123,Electric Vehicles,0.23635923
2021,92124,Electric Vehicles,0.14219302
2021,92126,Electric Vehicles,0.32797922
2021,92127,Electric Vehicles,0.63414699
2021,92128,Electric Vehicles,0.32351508
2021,92129,Electric Vehicles,0.41733974
2021,92130,Electric Vehicles,0.87862202
2021,92131,Electric Vehicles,0.39471595
2021,92132,Electric Vehicles,0
2021,92136,Electric Vehicles,0.00183342
2021,92139,Electric Vehicles,0.03548489
2021,92145,Electric Vehicles,0.00076124
2021,92152,Electric Vehicles,0.00096001
2021,92154,Electric Vehicles,0.13021072
2021,92158,Electric Vehicles,0
2021,92161,Electric Vehicles,0
2021,92173,Electric Vehicles,0.02115346
2021,92179,Electric Vehicles,0
2021,92182,Electric Vehicles,0.00813541
2021,92199,Electric Vehicles,0
2021,92536,Electric Vehicles,0.00040897
2021,92624,Electric Vehicles,0.07609997
2021,92629,Electric Vehicles,0.38227529
2021,92651,Electric Vehicles,0.08949853
2021,92653,Electric Vehicles,0.22333926
2021,92656,Electric Vehicles,0.06590475
2021,92672,Electric Vehicles,0.59450128
2021,92673,Electric Vehicles,0.52754802
2021,92674,Electric Vehicles,0.00606719
2021,92675,Electric Vehicles,0.37190166
2021,92676,Electric Vehicles,0.03440395
2021,92677,Electric Vehicles,0.74785706
2021,92679,Electric Vehicles,0.16702321
2021,92688,Electric Vehicles,0.05320512
2021,92690,Electric Vehicles,0.00761331
2021,92691,Electric Vehicles,0.11058422
2021,92692,Electric Vehicles,0.17558604
2021,92693,Electric Vehicles,0.00194735
2021,92694,Electric Vehicles,0.62706176
2021,92697,Electric Vehicles,0.02204887
2022,91901,Electric Vehicles,0.10249725
2022,91902,Electric Vehicles,0.12510158
2022,91905,Electric Vehicles,0.00159691
2022,91906,Electric Vehicles,0.00926658
2022,91910,Electric Vehicles,0.20606299
2022,91911,Electric Vehicles,0.15419158
2022,91913,Electric Vehicles,0.24333608
2022,91914,Electric Vehicles,0.17117815
2022,91915,Electric Vehicles,0.17482677
2022,91916,Electric Vehicles,0.00464088
2022,91917,Electric Vehicles,0.00567567
2022,91931,Electric Vehicles,0
2022,91932,Electric Vehicles,0.07953373
2022,91934,Electric Vehicles,0.00229403
2022,91935,Electric Vehicles,0.07294204
2022,91941,Electric Vehicles,0.27573489
2022,91942,Electric Vehicles,0.14696752
2022,91945,Electric Vehicles,0.05759892
2022,91948,Electric Vehicles,0.00078953
2022,91950,Electric Vehicles,0.07393339
2022,91962,Electric Vehicles,0.00948852
2022,91963,Electric Vehicles,0.00074705
2022,91977,Electric Vehicles,0.14470968
2022,91978,Electric Vehicles,0.02585596
2022,91980,Electric Vehicles,0.00166726
2022,92003,Electric Vehicles,0.06658378
2022,92004,Electric Vehicles,0.01252494
2022,92007,Electric Vehicles,0.20717812
2022,92008,Electric Vehicles,0.38300864
2022,92009,Electric Vehicles,0.8461901
2022,92010,Electric Vehicles,0.83161071
2022,92011,Electric Vehicles,0.83967517
2022,92014,Electric Vehicles,0.48840247
2022,92019,Electric Vehicles,0.17786463
2022,92020,Electric Vehicles,0.15234255
2022,92021,Electric Vehicles,0.16261764
2022,92024,Electric Vehicles,0.9957693
2022,92025,Electric Vehicles,0.20677223
2022,92026,Electric Vehicles,0.24657349
2022,92027,Electric Vehicles,0.20254705
2022,92028,Electric Vehicles,0.2570875
2022,92029,Electric Vehicles,0.23407801
2022,92036,Electric Vehicles,0.01136547
2022,92037,Electric Vehicles,0.99273856
2022,92040,Electric Vehicles,0.1335801
2022,92054,Electric Vehicles,0.23222447
2022,92055,Electric Vehicles,0.00434
2022,92056,Electric Vehicles,0.28300236
2022,92057,Electric Vehicles,0.30861278
2022,92058,Electric Vehicles,0.14423438
2022,92059,Electric Vehicles,0.00530197
2022,92060,Electric Vehicles,0.00306471
2022,92061,Electric Vehicles,0.01254261
2022,92064,Electric Vehicles,0.55093037
2022,92065,Electric Vehicles,0.2146954
2022,92066,Electric Vehicles,0
2022,92067,Electric Vehicles,0.45237345
2022,92068,Electric Vehicles,0
2022,92069,Electric Vehicles,0.25016522
2022,92070,Electric Vehicles,0.00308847
2022,92071,Electric Vehicles,0.21496784
2022,92072,Electric Vehicles,0.00448412
2022,92075,Electric Vehicles,0.26811544
2022,92078,Electric Vehicles,0.59355759
2022,92081,Electric Vehicles,0.00429935
2022,92082,Electric Vehicles,0.13975036
2022,92083,Electric Vehicles,0.11286285
2022,92084,Electric Vehicles,0.24194658
2022,92085,Electric Vehicles,0.00170063
2022,92086,Electric Vehicles,0.0069616
2022,92091,Electric Vehicles,0.15948308
2022,92092,Electric Vehicles,0.00433437
2022,92093,Electric Vehicles,0.16609099
2022,92096,Electric Vehicles,0.00534861
2022,92101,Electric Vehicles,0.42337084
2022,92102,Electric Vehicles,0.13638224
2022,92103,Electric Vehicles,0.43079689
2022,92104,Electric Vehicles,0.30574559
2022,92105,Electric Vehicles,0.09854675
2022,92106,Electric Vehicles,0.2989365
2022,92107,Electric Vehicles,0.29818167
2022,92108,Electric Vehicles,0.18028153
2022,92109,Electric Vehicles,0.46019123
2022,92110,Electric Vehicles,0.19736646
2022,92111,Electric Vehicles,0.26241374
2022,92112,Electric Vehicles,0.02572289
2022,92113,Electric Vehicles,0.09199062
2022,92114,Electric Vehicles,0.10229175
2022,92115,Electric Vehicles,0.23065392
2022,92116,Electric Vehicles,0.24856948
2022,92117,Electric Vehicles,0.35126012
2022,92118,Electric Vehicles,0.56927196
2022,92119,Electric Vehicles,0.1345917
2022,92120,Electric Vehicles,0.25085339
2022,92121,Electric Vehicles,0.16001892
2022,92122,Electric Vehicles,0.41868188
2022,92123,Electric Vehicles,0.33440964
2022,92124,Electric Vehicles,0.19729749
2022,92126,Electric Vehicles,0.45423857
2022,92127,Electric Vehicles,0.90658475
2022,92128,Electric Vehicles,0.45041919
2022,92129,Electric Vehicles,0.58779682
2022,92130,Electric Vehicles,1.24664142
2022,92131,Electric Vehicles,0.55823776
2022,92132,Electric Vehicles,0
2022,92136,Electric Vehicles,0.00248785
2022,92139,Electric Vehicles,0.04837801
2022,92145,Electric Vehicles,0.001102
2022,92152,Electric Vehicles,0.00123544
2022,92154,Electric Vehicles,0.17860156
2022,92158,Electric Vehicles,0
2022,92161,Electric Vehicles,0
2022,92173,Electric Vehicles,0.02880516
2022,92179,Electric Vehicles,0
2022,92182,Electric Vehicles,0.01140689
2022,92199,Electric Vehicles,0
2022,92536,Electric Vehicles,0.00054164
2022,92624,Electric Vehicles,0.10778143
2022,92629,Electric Vehicles,0.5470904
2022,92651,Electric Vehicles,0.12462207
2022,92653,Electric Vehicles,0.31473137
2022,92656,Electric Vehicles,0.09385405
2022,92672,Electric Vehicles,0.84565459
2022,92673,Electric Vehicles,0.75226387
2022,92674,Electric Vehicles,0.00850601
2022,92675,Electric Vehicles,0.52949696
2022,92676,Electric Vehicles,0.04985586
2022,92677,Electric Vehicles,1.06600762
2022,92679,Electric Vehicles,0.23596837
2022,92688,Electric Vehicles,0.07519514
2022,92690,Electric Vehicles,0.01077671
2022,92691,Electric Vehicles,0.15553425
2022,92692,Electric Vehicles,0.24777883
2022,92693,Electric Vehicles,0.00269169
2022,92694,Electric Vehicles,0.89046744
2022,92697,Electric Vehicles,0.02979211
2023,91901,Electric Vehicles,0.12458028
2023,91902,Electric Vehicles,0.15274034
2023,91905,Electric Vehicles,0.00190675
2023,91906,Electric Vehicles,0.01116518
2023,91910,Electric Vehicles,0.24909579
2023,91911,Electric Vehicles,0.1858396
2023,91913,Electric Vehicles,0.30115114
2023,91914,Electric Vehicles,0.211302
2023,91915,Electric Vehicles,0.21542972
2023,91916,Electric Vehicles,0.00552109
2023,91917,Electric Vehicles,0.00681729
2023,91931,Electric Vehicles,0
2023,91932,Electric Vehicles,0.096209
2023,91934,Electric Vehicles,0.00272204
2023,91935,Electric Vehicles,0.08874848
2023,91941,Electric Vehicles,0.33616453
2023,91942,Electric Vehicles,0.17720921
2023,91945,Electric Vehicles,0.06934628
2023,91948,Electric Vehicles,0.00094324
2023,91950,Electric Vehicles,0.08903275
2023,91962,Electric Vehicles,0.01165555
2023,91963,Electric Vehicles,0.00088206
2023,91977,Electric Vehicles,0.17494002
2023,91978,Electric Vehicles,0.0314491
2023,91980,Electric Vehicles,0.00225032
2023,92003,Electric Vehicles,0.08195102
2023,92004,Electric Vehicles,0.01493479
2023,92007,Electric Vehicles,0.2569696
2023,92008,Electric Vehicles,0.47259982
2023,92009,Electric Vehicles,1.05577993
2023,92010,Electric Vehicles,1.0347775
2023,92011,Electric Vehicles,1.04636562
2023,92014,Electric Vehicles,0.60162101
2023,92019,Electric Vehicles,0.21477839
2023,92020,Electric Vehicles,0.18266677
2023,92021,Electric Vehicles,0.19567108
2023,92024,Electric Vehicles,1.23354764
2023,92025,Electric Vehicles,0.25066663
2023,92026,Electric Vehicles,0.29816344
2023,92027,Electric Vehicles,0.24428997
2023,92028,Electric Vehicles,0.31287883
2023,92029,Electric Vehicles,0.28651853
2023,92036,Electric Vehicles,0.01362152
2023,92037,Electric Vehicles,1.2198399
2023,92040,Electric Vehicles,0.16122261
2023,92054,Electric Vehicles,0.28291337
2023,92055,Electric Vehicles,0.00509879
2023,92056,Electric Vehicles,0.34427138
2023,92057,Electric Vehicles,0.37772715
2023,92058,Electric Vehicles,0.17583411
2023,92059,Electric Vehicles,0.00627898
2023,92060,Electric Vehicles,0.00364026
2023,92061,Electric Vehicles,0.0149595
2023,92064,Electric Vehicles,0.67491089
2023,92065,Electric Vehicles,0.26089901
2023,92066,Electric Vehicles,0
2023,92067,Electric Vehicles,0.55338077
2023,92068,Electric Vehicles,0
2023,92069,Electric Vehicles,0.30541994
2023,92070,Electric Vehicles,0.00367208
2023,92071,Electric Vehicles,0.26043984
2023,92072,Electric Vehicles,0.00546125
2023,92075,Electric Vehicles,0.33168551
2023,92078,Electric Vehicles,0.73807149
2023,92081,Electric Vehicles,0.00520398
2023,92082,Electric Vehicles,0.16965318
2023,92083,Electric Vehicles,0.13694605
2023,92084,Electric Vehicles,0.29436312
2023,92085,Electric Vehicles,0.00204849
2023,92086,Electric Vehicles,0.00861514
2023,92091,Electric Vehicles,0.19535681
2023,92092,Electric Vehicles,0.00526032
2023,92093,Electric Vehicles,0.18548319
2023,92096,Electric Vehicles,0.00592516
2023,92101,Electric Vehicles,0.51773404
2023,92102,Electric Vehicles,0.16537951
2023,92103,Electric Vehicles,0.5326838
2023,92104,Electric Vehicles,0.37426408
2023,92105,Electric Vehicles,0.11907806
2023,92106,Electric Vehicles,0.36917589
2023,92107,Electric Vehicles,0.36620803
2023,92108,Electric Vehicles,0.22140463
2023,92109,Electric Vehicles,0.56512389
2023,92110,Electric Vehicles,0.24194778
2023,92111,Electric Vehicles,0.31897307
2023,92112,Electric Vehicles,0.0319084
2023,92113,Electric Vehicles,0.11124451
2023,92114,Electric Vehicles,0.12333865
2023,92115,Electric Vehicles,0.27973059
2023,92116,Electric Vehicles,0.30374807
2023,92117,Electric Vehicles,0.42776069
2023,92118,Electric Vehicles,0.71070653
2023,92119,Electric Vehicles,0.16312
2023,92120,Electric Vehicles,0.30774375
2023,92121,Electric Vehicles,0.19902075
2023,92122,Electric Vehicles,0.51587105
2023,92123,Electric Vehicles,0.41431384
2023,92124,Electric Vehicles,0.24118958
2023,92126,Electric Vehicles,0.5544193
2023,92127,Electric Vehicles,1.13141331
2023,92128,Electric Vehicles,0.55200023
2023,92129,Electric Vehicles,0.72618202
2023,92130,Electric Vehicles,1.54736304
2023,92131,Electric Vehicles,0.69186432
2023,92132,Electric Vehicles,0
2023,92136,Electric Vehicles,0.00299212
2023,92139,Electric Vehicles,0.05836181
2023,92145,Electric Vehicles,0.00138518
2023,92152,Electric Vehicles,0.00143349
2023,92154,Electric Vehicles,0.21636293
2023,92158,Electric Vehicles,0
2023,92161,Electric Vehicles,0
2023,92173,Electric Vehicles,0.03471191
2023,92179,Electric Vehicles,0
2023,92182,Electric Vehicles,0.01402464
2023,92199,Electric Vehicles,0
2023,92536,Electric Vehicles,0.00064062
2023,92624,Electric Vehicles,0.13367406
2023,92629,Electric Vehicles,0.68345242
2023,92651,Electric Vehicles,0.15253914
2023,92653,Electric Vehicles,0.38910586
2023,92656,Electric Vehicles,0.11686503
2023,92672,Electric Vehicles,1.05165059
2023,92673,Electric Vehicles,0.93694197
2023,92674,Electric Vehicles,0.01046842
2023,92675,Electric Vehicles,0.65915969
2023,92676,Electric Vehicles,0.06278567
2023,92677,Electric Vehicles,1.32803801
2023,92679,Electric Vehicles,0.29204269
2023,92688,Electric Vehicles,0.09313971
2023,92690,Electric Vehicles,0.01335512
2023,92691,Electric Vehicles,0.19198927
2023,92692,Electric Vehicles,0.30658865
2023,92693,Electric Vehicles,0.00327854
2023,92694,Electric Vehicles,1.10497164
2023,92697,Electric Vehicles,0.03564333
2024,91901,Electric Vehicles,0.15341292
2024,91902,Electric Vehicles,0.18912838
2024,91905,Electric Vehicles,0.00229577
2024,91906,Electric Vehicles,0.01359396
2024,91910,Electric Vehicles,0.30456791
2024,91911,Electric Vehicles,0.22636202
2024,91913,Electric Vehicles,0.37897728
2024,91914,Electric Vehicles,0.26524268
2024,91915,Electric Vehicles,0.26973268
2024,91916,Electric Vehicles,0.0066208
2024,91917,Electric Vehicles,0.00827666
2024,91931,Electric Vehicles,0
2024,91932,Electric Vehicles,0.11775494
2024,91934,Electric Vehicles,0.00325413
2024,91935,Electric Vehicles,0.10944171
2024,91941,Electric Vehicles,0.4156753
2024,91942,Electric Vehicles,0.21609475
2024,91945,Electric Vehicles,0.08436759
2024,91948,Electric Vehicles,0.00113729
2024,91950,Electric Vehicles,0.10832285
2024,91962,Electric Vehicles,0.01452894
2024,91963,Electric Vehicles,0.0010477
2024,91977,Electric Vehicles,0.21389852
2024,91978,Electric Vehicles,0.0387359
2024,91980,Electric Vehicles,0.0031475
2024,92003,Electric Vehicles,0.10251349
2024,92004,Electric Vehicles,0.01796281
2024,92007,Electric Vehicles,0.32451814
2024,92008,Electric Vehicles,0.59310148
2024,92009,Electric Vehicles,1.34262419
2024,92010,Electric Vehicles,1.31161109
2024,92011,Electric Vehicles,1.32867842
2024,92014,Electric Vehicles,0.75233003
2024,92019,Electric Vehicles,0.26236301
2024,92020,Electric Vehicles,0.22119788
2024,92021,Electric Vehicles,0.23792059
2024,92024,Electric Vehicles,1.55528601
2024,92025,Electric Vehicles,0.30765676
2024,92026,Electric Vehicles,0.36490358
2024,92027,Electric Vehicles,0.29797375
2024,92028,Electric Vehicles,0.38587255
2024,92029,Electric Vehicles,0.35600766
2024,92036,Electric Vehicles,0.01648163
2024,92037,Electric Vehicles,1.52154898
2024,92040,Electric Vehicles,0.19676433
2024,92054,Electric Vehicles,0.34942043
2024,92055,Electric Vehicles,0.00602438
2024,92056,Electric Vehicles,0.4243706
2024,92057,Electric Vehicles,0.46907347
2024,92058,Electric Vehicles,0.21727605
2024,92059,Electric Vehicles,0.00748817
2024,92060,Electric Vehicles,0.00435995
2024,92061,Electric Vehicles,0.01800186
2024,92064,Electric Vehicles,0.83956113
2024,92065,Electric Vehicles,0.32118238
2024,92066,Electric Vehicles,0
2024,92067,Electric Vehicles,0.68587171
2024,92068,Electric Vehicles,0
2024,92069,Electric Vehicles,0.37810234
2024,92070,Electric Vehicles,0.00440021
2024,92071,Electric Vehicles,0.31937368
2024,92072,Electric Vehicles,0.00674061
2024,92075,Electric Vehicles,0.41742584
2024,92078,Electric Vehicles,0.9349237
2024,92081,Electric Vehicles,0.00637399
2024,92082,Electric Vehicles,0.20862926
2024,92083,Electric Vehicles,0.16821599
2024,92084,Electric Vehicles,0.36289116
2024,92085,Electric Vehicles,0.00249269
2024,92086,Electric Vehicles,0.01083638
2024,92091,Electric Vehicles,0.24229231
2024,92092,Electric Vehicles,0.0064661
2024,92093,Electric Vehicles,0.20720428
2024,92096,Electric Vehicles,0.00656153
2024,92101,Electric Vehicles,0.64247394
2024,92102,Electric Vehicles,0.20301496
2024,92103,Electric Vehicles,0.6702561
2024,92104,Electric Vehicles,0.46499234
2024,92105,Electric Vehicles,0.1454845
2024,92106,Electric Vehicles,0.46388765
2024,92107,Electric Vehicles,0.45696314
2024,92108,Electric Vehicles,0.27617021
2024,92109,Electric Vehicles,0.70508289
2024,92110,Electric Vehicles,0.30108715
2024,92111,Electric Vehicles,0.39281362
2024,92112,Electric Vehicles,0.04027597
2024,92113,Electric Vehicles,0.13606036
2024,92114,Electric Vehicles,0.15029752
2024,92115,Electric Vehicles,0.3435477
2024,92116,Electric Vehicles,0.3766367
2024,92117,Electric Vehicles,0.52809241
2024,92118,Electric Vehicles,0.90319679
2024,92119,Electric Vehicles,0.20020114
2024,92120,Electric Vehicles,0.3833742
